file	line	score	tags	quotes	text
009.台独是孬种.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
009.台独是孬种.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
009.台独是孬种.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
010.意淫大陆，手淫台湾.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
010.意淫大陆，手淫台湾.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
010.意淫大陆，手淫台湾.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
010.意淫大陆，手淫台湾.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
011.陈总统的死巷与死相.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
011.陈总统的死巷与死相.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
011.陈总统的死巷与死相.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
011.陈总统的死巷与死相.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
012.李敖论今古政坛迹象.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
012.李敖论今古政坛迹象.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
012.李敖论今古政坛迹象.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
012.李敖论今古政坛迹象.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
012.李敖论今古政坛迹象.txt	27	8	classical|proverb|quote|political_context		李登辉今天讲的一句话太有趣了，他说：历史书写以司马迁的《史记》为代表，总写帝王将相。这什么话？看到没有？汉武帝割了司马迁的卵叫，可是司马迁写了《史记》。《史记》里面最有趣的骂到了汉武帝，怎么得了！你怎么可以骂皇帝？当时有个好的制度，就是史官写的历史，皇帝不能看，因为你不能看，所以我才能够写。所以后来汉朝人到三国时候，有人讲说汉武帝当时就应该把司马迁宰掉，不宰他，所以他留下一个谤书，毁谤汉武帝的书流传下来的。今天《史记》还没构成谤书，李登辉又先诽谤了司马迁，为什么呢？你看李登辉说：几千年来，都是在司马迁的框架中，写的是帝王将相、朝廷斗争、人际关系，历史中的老百姓是不存在的。
013.有种就别学猪叫.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
013.有种就别学猪叫.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
013.有种就别学猪叫.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
013.有种就别学猪叫.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
014.李登辉卸任竟需要22人服侍？.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
014.李登辉卸任竟需要22人服侍？.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
014.李登辉卸任竟需要22人服侍？.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
014.李登辉卸任竟需要22人服侍？.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
015.马英九开罚单.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
015.马英九开罚单.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
015.马英九开罚单.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
015.马英九开罚单.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
016.陈水扁拉拢调查局.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
016.陈水扁拉拢调查局.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
016.陈水扁拉拢调查局.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
016.陈水扁拉拢调查局.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
017.国安局私吞30亿.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
017.国安局私吞30亿.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
017.国安局私吞30亿.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
017.国安局私吞30亿.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
018.马英九市长失败的扫黄行动.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
018.马英九市长失败的扫黄行动.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
018.马英九市长失败的扫黄行动.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
018.马英九市长失败的扫黄行动.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
018.马英九市长失败的扫黄行动.txt	101	8	classical|proverb		李敖：我懂你的意思，何先生。行万里路，读万卷书是明朝的一位很有名的艺术家，叫做董其昌说的。当时为什么要行万里路？为什么《史记》里面的作者，像司马迁要东去哪里，西去哪里，为什么？因为那时候资讯不发达，我要了解那个现状，我必须要，英文叫in person，亲临其境，我才能了解。现在资讯很发达，我们不需要到月球上面，就发现月球的一切我们知道很多了，或者太空上去以后它告诉我们。整个情况很多了，因为有这么好的资讯调查，我们不需要用这么笨的方法来求取知识了。像明朝末年了不起的学者叫做顾炎武、顾亭林，他写《天下郡国利病书》的时候，带着三条驴到全国各地去走。干什么？驴背上背的都是书，一有问题立刻查书。现在我们需要用这么笨的方法来求知吗？不需要了。这就是我所说的，我们不需要用这种方法来求知了。原因就是这种方式太弱了，这就是我所说的我们求知在家里面，从电脑里面从知识里面就可以求到。这就是我所说的我们要行零里路，读两万卷书。中和的陈小姐。
019.半个璩小姐跟一个璩小姐.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
019.半个璩小姐跟一个璩小姐.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
019.半个璩小姐跟一个璩小姐.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
019.半个璩小姐跟一个璩小姐.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
020.陈文茜的情人是谁？.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
020.陈文茜的情人是谁？.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
020.陈文茜的情人是谁？.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
020.陈文茜的情人是谁？.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
021.国民党败选疲态毕露.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
021.国民党败选疲态毕露.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
021.国民党败选疲态毕露.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
021.国民党败选疲态毕露.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
022.中学生不可以谈手淫吗？.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
022.中学生不可以谈手淫吗？.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
022.中学生不可以谈手淫吗？.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
022.中学生不可以谈手淫吗？.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
023.李登辉贪污证据确凿.txt	3	8	theme		快看李敖大哥大，打开天窗说亮话。
023.李登辉贪污证据确凿.txt	5	8	theme		狗男狗女我全骂，好人喜欢坏人怕。
023.李登辉贪污证据确凿.txt	7	8	theme		酸甜以后又苦辣，摆平以后又上下。
023.李登辉贪污证据确凿.txt	9	8	theme		只有真理没八卦，快看李敖大哥大。
023.李登辉贪污证据确凿.txt	64	8	classical|proverb|quote|political_context		李敖大哥大。我继续讲为李登辉的贪污举证，刚刚我收到个电传，他说：李敖先生，李镇源不是毒蛇专家，而是蛇毒专家。台湾唯一的毒蛇专家是国防医学院的退休教授毛寿先先生。我把他特别给大家看，就我的口误！好，我们继续看。过去周玉蔻在肯定李登辉的时代，曾经写过一本书叫做《李登辉和他身边的人》。他们有一段话写当时李登辉去买鸿禧山庄的秘密，那时候，然后李登辉就跟张秀政鸿禧山庄的老板说：我们现在手边的存款就是这样子的数字。就我们只有这么多钱！李登辉似乎下定了要变为鸿禧山庄主人的决心，他单刀直入地请教张秀政，自己家里的钱够不够买一栋别墅？我告诉你多少钱，1000万，老子就有1000万要买你1亿6000万的，就这个意思。张秀政的回答很让李登辉开怀。为什么开怀呢？我给你了嘛！你说多少钱就多少钱。不好意思吧，李登辉又开口了，为什么不好意思？拿人家红包嘛，人家房子送给你了嘛！好。然后一切手续流程按照惯例推进，购屋人李曾文惠以现金支票付款，一笔一笔的进账都留下记录。
