source_file	line	flag	text
034.关于三毛与雷三毛.txt	49	risk	　　老兄所引“一毛天下乱”之诗，我从当年《新闻天地》考校，足证雷震记忆无误。不过当年作此诗的是洪兰友、胡健中二人，并无张道藩。诗中“过磅”一词，别有趣解，《新闻天地》说：洪兰友体重不足一百二十镑，雷震则逾一百六十磅，故当时洪、雷同机抵粤，洪即说：“我太不值得了。”雷夫人宋英女士问，何以不值得？洪称：我不足一百二十磅，他却超过一百六十磅，但飞机票同样付钱。宋英说：“他怎么会超过一百六十磅，他的体重，我岂有不知？”众大笑，同声曰：他的体重，只有你知道得最正确。于是有“磅秤”之词，于是有“过磅”的戏谑之词。后来洪兰友、胡健中又有对联曰：
034.关于三毛与雷三毛.txt	55	risk	　　联中“三毛今何在，徒从画传仰音容”一点，倒别可借题发挥。当年国民党兵败山倒之际，张乐平《三毛画传》风行一时，为难童吐气、为苦难鸣不平，影响极为深远，自雷震以下，以至今天台湾文坛以三毛为名者，其实都是沿袭这一深远影响的余绪，只不过他们都是假三毛耳，并没有真三毛那种悲悯、讽世与抗议的精髓。
034.关于三毛与雷三毛.txt	57	risk	　　在张乐平的漫画三毛风行之际，银幕三毛也出现过。这三毛只有八岁，叫王蓓蓓，青岛人，酷似漫画中的三毛。他的爸爸是穷音乐家。这位小朋友看了张乐平的《三毛流浪记》《三毛从军记》等书，很受感动。后来他被曹禺看中，在1949年4月初，在上海开拍三毛的戏（导演严恭），但是5月27日国民党就撤出上海了，这场三毛戏，恐怕也就没有必要了。——张乐平漫画三毛对国民党的杀伤力，真可说是千军万马，远非今日台湾这些受日本拙劣线条影响的所谓漫画家所可及。
034.关于三毛与雷三毛.txt	63	risk	　　〔本报讯〕国民参政会副秘书长雷震的一辆公事汽车，在本月18日下午11点多钟，在衡山路停了一会儿，便发觉四个轮盘上的帽子和前灯的一块玻璃都被偷走了。经报告常熟路分局司法股派员侦查后，第二天下午2点多钟，两个小偷就被捉住；一个叫王世发，只有十一岁；一个名沈慧贤，也只有十六岁。据他们说，他们一共有七个人，专门偷窃汽车零件，除了一个名阿林的以外，其余的都被警局捉去了。他们又说，自本月13日到被捕为止，他们已经偷过了六次。雷震汽车上的四个轮盘帽子，已经调出发还，一块前灯玻璃却无法查到。
034.关于三毛与雷三毛.txt	65	risk	　　看了这则消息，老兄作何感想？当时的达官贵人如雷震者，可知这些小偷三毛们的谋生艰苦么？就在这则消息前六天（1948年1月15日），上海《大公报》 就登出“小老虎有福了，但三毛们却无人关心”的报导，说：“天寒地冻，上海的三毛们还没有穿上足够的衣服，而那只三十磅重的小老虎已经有人在关心着它的健康了。”——人不如兽，兽尚有“上海保护野兽会”关心，而三毛们却没有人理。
034.关于三毛与雷三毛.txt	67		　　1948年1月17日上海《大公报》上，又有一条署名蔡云集的“难民生活情形，应使富人明了”的投书，说：“冬令救济难民的呼声，响彻京沪的空间，食畛馐着虎皮的人们，漠不关心；其原因大概与难民隔阂太深（？）没有身受其苦。我有一个建议希望贵报将难民饮食起居的情形，摄制镜头，请影院在放映之前加以宣传，使一般沉湎于淫乐的人们，知道人间天堂的旁边还有着人间地狱，或者可借此激发他们的良心。”我想，达官贵人们“良心”被激发的结果，恐怕不外是以三毛戏呼为乐耳！真三毛那种悲悯、讽世与抗议的精髄，他们骨子里却永远学不到。哀哉假三毛！
035.“好而知其恶，恶而知其美”.txt	5	risk	　　读了你的《拜读李敖先生大函赐教有感——兼代古人雷震先生做点表白》，也想拉杂写一点。
035.“好而知其恶，恶而知其美”.txt	7	risk	　　老兄为死友雷震先生表白，认为“倘此表白，可在我的两位患难之交的朋友雷震和李敖之间，做点沟通，得以消除古人今人的隔阂误会，岂不‘善莫大焉’‘皆大欢喜’也！”老兄对死友的厚谊，令人感佩。
035.“好而知其恶，恶而知其美”.txt	9	risk	　　不过，老兄为人作风和我不同，老兄属于“好而知其恶，恶而知其美者，天下鲜矣”那一派，我却属于真正“好而知其恶，恶而知其美”那一派，所以我知人论事，比较好坏全说，而不隐恶扬善。正因为我在作风上比老兄剽悍，所以对是非的认定方法，也与老兄异趣。例如雷震和老兄在老蒋死后，前去排队“谒灵”的举动，纵老兄啰啰嗦嗦，写了一大堆，但我却认为这是一种“贱骨头的行为”。你们一老一少，被老蒋非法关了十七年，老蒋死了，你们不谋鞭尸，反去“谒灵”；不张大义，反徇私情，这哪里是什么“有容德乃大”，这根本就是“有意骨乃贱”嘛！至于老兄辩说去看老蒋，是雷震先生“临时起意所做决定也，并非雷是有意这么做的”云云，其实又有何不同，其贱一也。
035.“好而知其恶，恶而知其美”.txt	11	risk	　　至于老兄为雷震先生辩其清廉，个案举证历历，固属可信，但并不能推翻我所说的“其实国民党与雷震的关系，纵因反目而下雷于狱，但骨子里，因为他们渊源太深，在人情上与财务上，确也并不那么‘人我两清’”。老兄承认雷震家属住公宅之事，就是证明。此一公宅，至今尚在“台湾省政府7149七一府财五字第140492号报院函附资料”中，据此资料中“秘书处经营台北宿舍房地尚待处理使用状况清册”，在国民党大员群占公产的七十二户名单里，赫然就有此一公宅，“使用情形”栏下明列：“《自由中国》社雷震借住，由其妻向筠居住。”老兄试想：我说“至于雷震家属仍住公宅不绝，种种公私财务不清之事，无一不是国民党集团中的共同习性，雷震未能免也”的话，说错了吗？老兄置如此公私财务不清之事于曲庇，还为国民党开脱，说：“仅就此事来说，国民党政府也可谓‘大有容忍之量’矣。”我看了真很气。这叫什么“容忍之量”，这是慷百姓之慨啊！慷百姓之慨，以市私恩；市私恩后，居然还有老兄这种糊涂人代受私恩者辩护，老兄吃羊肉无份，却惹一身腥，这算什么嘛！
035.“好而知其恶，恶而知其美”.txt	13	risk	　　老兄说：“倘雷还活到现在，读了你给我大札中责备他为人不够义气的话，定会难以消受，而要对兄有所申辩的。”申辩是好的，但必须有事实做出来做根据，老兄写了一大堆，并未能证明雷震先生在李敖长年在狱出狱时有以回报的事实做出来，老兄说来说去，都是雷震先生“想”如何如何，并没有“做”出来如何如何，这一分际，就是我跟老兄的争执点。谁说关切受难的人需要那么麻烦的方式了？写封短信、送篮水果也是关切呀！找不到李敖通信处吗？我就不信！找不到的，是“诚其意”耳！所以我说：“老国民党就是老国民党，他们总是两眼朝权势方面看的，其无情无趣，与今日党外新贵别无二致，政治人物之不可交也，在此！”老兄纵千言万语写了一大堆，我就是不以为然，并且认为老兄实在失之糊涂也。
035.“好而知其恶，恶而知其美”.txt	17	risk	　　三民主义丛书编纂委员会之主任委员，前为戴传贤（季陶）先生，后为梁寒操（均默）先生；执行秘书前为蒋复璁（慰堂）先生，后为黎东方先生。编纂、助理编纂及办事员、录事等，共约二十余人，余与傅编纂振伦同住一室，伊每星期六傍晚越山岭回家，必穿中山装并佩胸章而行，余问是否为炫耀于夫人？答：只为避免劫路而已。盖当时以公务员为最穷，亦为人所最不齿，中山装与胸章即为公务员之象征，得不为匪徒所注目。尝见路人互殴赌咒：此则曰转世为狗，彼则曰转世为公务员，故有公务员不如狗之谚。
035.“好而知其恶，恶而知其美”.txt	21	risk	　　多年前，一天齐世英先生请我吃饭。他告诉我，他被蒋介石宣布的罪状有两个：第一，说他逼反了张学良；第二，说他直接从蒋手中拿了许多钱，用途没交代。齐世英先生说，第一罪状见仁见智；第二罪状他不承认，因为钱都花在为党办事上了，并没入私囊。我相信齐世英先生的清廉，却对他和蒋介石这种“公私财务不清之事”，甚起反感，但一想到齐世英先生是“老国民党”，我也就一切了然于心矣！
036.如此“便民”.txt	53	risk	　　〔附记〕这信苏洪月娇收到后，6月6日早上就在省议会把国民党官僚臭骂一顿。国民党官僚立刻说明天就照办，保证由银行方面负责涂销。可见这些官僚，不给他们一点颜色看是不行的！
036.如此“便民”.txt	61		　　得6日晨电，即应嘱于第二天去台湾中小企业银行板桥分行会其经理，经理叫梁廷英。态度颟顸，全无认错诚意，他告诉我：刚刚总经理把他叫到总行，命他由分行出面，为李璎女士办涂销，他当然遵命，但他要求非得由李瓔女士在台的被授权人陈彦增教授出面写申请书给分行，分行概不受理。我说你们这些公务员，找老百姓麻烦还没找够吗？李瓔借的钱，一分不少的早就还清了，至今你们拖着不涂销，是什么意思？你们被上级责备了，不思反省知过，还要进一步找麻烦，是什么意思？现在请你把总行交下给你的全部文件，退还总行，由总行退还给苏洪省议员吧！他问为什么，我说，由李璎这边，不再为涂销花精神花人力了，从现在开始，要依法逼你们自行涂销了。一切跟你们依法解决，看看到底是谁该办涂销！
036.如此“便民”.txt	67		　　二、依《土地登记规则》第131条：“他项权利涂销登记，得由他项权利人或原设定人或其他利害关系人……单独申请之。”统观全文，并无谁谁向谁谁递申请书后再由谁谁向地政机关“单独申请之”的规定，足见该分行根本就该自行提出申请、自行办理涂销，毫无要李瓔或陈彦增教授方面再写申请书给分行之依据。该行梁经理向我傲然说：“我当了二十年公务员，也没办过这种由银行方面办涂销的事！”我厉声说：“二十年又怎样！你就是当了四十年公务员，今天你在法律上站不住，我也要逼你办！别以为老百姓是好欺负的！今天李某人站出来，你们就休想可以蒙混！”以上所写，足证该行方面之于法无据，请即斥令办理并严惩该行梁经理。
036.如此“便民”.txt	71		　　四、在李瓔全部贷款过程中，抵押品十足、利息准时缴付、活期存款漂亮、最后且一次偿还完毕，如此债信良好的客户，该行不思挽留、争取、礼遇，反倒令人反感，拟转往其他银行，足见该行业务之推动，不无问题。该行前曾在考核中，名列榜末，由李璎事件，足证非一日之寒，且事出有因矣！《台湾省议会公报》第五十七卷第四期登今年3月28日台湾“中小企业银行宋总理明义报告”，悲叹这一年来“贷款需求亦无回升趋势”、并说要“提升服务品质”“随时检讨事务缺失”“健全稽核及内部控制制度”等等，这次我亲身领教了这家银行的种种官僚习气，苏洪女士，你说他们该不该好好整顿一下呢？
037.被嚼槟榔的吻了一下.txt	7	risk	　　党外这批人，的确极鸟。为什么这么鸟？因为有个鸟老师——国民党。鸟老师国民党调教于先，鸟党外自然学样于后，他们口口声声反国民党，其实他们不过是“卖牙签的国民党”。——劳莱哈台演电影，劳莱问哈台：“你做什么生意的？”哈台说：“我做木材生意的。”哈台又问劳莱：“你做什么生意的？”劳莱说：“我也是做木材生意的，不过是小规模的（in a small way）——我是卖牙签的。”今天的党外，正是如此！萧伯纳笑说如果不是社会主义者从中作梗，英国早就是社会主义的天下。套他的话，如果不是党外鸟人从中作梗，台湾早就是党外的天下。党外鸟人在我眼中，本不过如此，其实我早了解得一清二楚。我所以一清二楚后，还愿意花点精神，严肃的说，是党外太重要，不能让党外鸟人插手。（克里蒙梭说：“战争太重要，不能让将军们插手。”）因而不忍坐视；不严肃的说，是我既要射马，也要射獐的玩世性格使然（诸葛亮说：“吾今日围猎，欲射一马，误中一獐。”我却不分什么马什么獐）。我鞭策党外，颇有东方朔怖侏儒的乐趣，因此也用笔如枪、随缘弄墨，打他们个满脸黑。
037.被嚼槟榔的吻了一下.txt	9	risk	　　王梵志写诗，说：“梵志翻着袜，人皆道是错。乍可刺你眼，不可隐我脚。”一个人要特立独行，保持自我，反穿袜子可以证明真理，有时也在所不惜。这样做的时候，外界毁誉，实不足介怀。国民党毁我多年，但被他们毁，像被臭虫咬了一下；党外誉我数载，但被他们誉，像被嚼槟榔的吻了一下。对这种毁誉，我只是好笑，想做鬼脸呢！
038.耻与为伍.txt	3	risk	　　龙云翔律师致党外公政会尤清信
038.耻与为伍.txt	13		　　律师 龙云翔 1986年8月6日
038.耻与为伍.txt	25		　　一、本月6日曾委龙云翔律师去信，警告贵会不可贸然假借本人名义。
038.耻与为伍.txt	29	risk	　　三、贵会前后主持人，自费希平到尤清，都是号称党外，实际却是在此一招牌下盗取名利之徒，贵会被这种人把持，其必陷入歧途、拥抱国民党、贻误党外，自不待言。英国政治家讽其政敌，说政敌掉进泰晤士河，是“不幸”（a misfortune）；掉进后，又有人给救上来，是“灾难”（a calamity）。贵会在费希平把持下，向国民党中央党部秘书长写信谄媚等举，已是“不幸”；在尤清把持下，无耻升级，向国民党党主席申请求见等举，则更属“灾难”矣！党外的方向与尊严，被这种人糟蹋，真令本人这种“热心推动民主运动，并有卓越贡献，普受肯定”之人痛恨极矣！
039.成功在第三次.txt	13		　　我决心不见朋友（如有事联络，请用写信方式）；在几件诉讼案结束后，当然也不见敌人〔莎士比亚剧本中说：“仇敌都不见，除却一寒冬”（Here shall be see / No enemy / But winter and rough weather.）。寒冬毕竟比敌人好多了〕。
039.成功在第三次.txt	15		　　在我生那年死了的美国大法官霍姆兹，最后写信给朋友，说他余生无多，但有生之年，他珍惜过去的友情，“如金光之加于落日”（I shall treasure it as adding gold to the sunset.）。如今，我就以这道金光，权作话别。
039.成功在第三次.txt	19		　　这次宣布战斗性隐居，对海外专程回来看老朋友的你，最为抱歉；王尚勤也说回来看我，我都不能见了。
039.成功在第三次.txt	25		　　民国思想家陈独秀，宣示他“我只注重我自己独立的思想，不迁就任何人的意见。……不隶属任何党派，不受任何人的命令指使，自作主张，自负责任。将来谁是朋友，现在完全不知道。我绝对不怕孤立”。这种强悍与“吾往矣”，也正是我的写照。
040.爱因斯坦的两段话.txt	1		爱因斯坦的两段话
040.爱因斯坦的两段话.txt	7		　　在“休斯式”的目标尚未达成前，“佩里克利斯式”则易事耳！佩里克利斯（Pericles）从政三十年，可是所有私宴、社交、娱乐、公关活动，全不参加〔赫尔（Cordell Hull）做国务卿时，也从不参加午宴或晚宴〕。当然，闭关做特立独行的大人物，关里女人还是有的。佩里克利斯就有情妇阿斯佩希雅（Aspasia）。 休斯晚年无女人，一说是狼狗咬坏了他的老二，老二坏了，有女人也白搭矣！爱因斯坦在我这年纪的时候，有这样两段话：
041.彼以熊来，吾以熊往.txt	5	risk	　　你带来的文件收到。你送的中西文房四宝也收到，真谢谢你。你“又是什么‘鬼军人节’”写的信，也收到。信中说李老太“女儿们对她似乎不欢迎”，此一情况，证明了李老太实非易于相处之人。她有八个子女，八分之七都已领教过她的难以相处（最后八分之一，将轮到二姐），我还算是最能和她相处的，虽然痛苦最深。记得林肯死后，他的儿子把妈妈送到精神病院，这位妈妈公开说她儿子不是，这位儿子不做解释，自己家的事怎么解释呢？至于我，大孝之处，是没把李老太送到精神病院（因为台湾在国民党统治之下，其实就无异精神病院），我把她玉成到了美国。但照唾弃美国的美国诗人庞德（E. L. Pound）看法，美国其实也无异精神病院。只是此中秘密，我不敢告诉她。你信中说李老太对你“一向钟爱”，你愿和她同住，早知如此，我近来转给她的两千美金赞助她云游大陆的，就该直接加倍给你，用做给你的奖金了。李老太的问题是She can not get along with herself（她跟自己都不能相处），所以只有颠覆子女，聊以忘我。李老太八个子女中，与我同住最久，后来我要同胡茵梦结婚，她也“一向钟爱”胡茵梦（因为她一生崇拜任何流的电影明星），总算在告密穿帮之夜，改与李放同住（在我与胡茵梦的“星妈”不愉快不来往之后，李老太一直做“胡星妈”的第五纵队，向“星妈”通风报信，弄出许多误会。最后胡茵梦一天泄露此种妙事，我问李老太何必如此，她一怒而去），这就是“胡星妈”造谣的“连母亲也被他赶出去”。（其实真正赶她的，反倒是“胡星妈”，“胡星妈”在李老太没有利用价值以后，摔了李老太电话，说以后别来了！）最近有所谓党外人士纠众批李敖，出版专刊，引香港Focus杂志胡茵梦的话（胡茵梦已去信抗议，并寄副本给我），但他们不敢引“胡星妈”的话，我为他们引一些：
041.彼以熊来，吾以熊往.txt	7		　　胡茵梦的母亲谈到李敖时，她说：“李敖的世界之内再有钱也没有用，他一切都拿墙来挡住。外界的人都不能与他接触，他六亲不认，连母亲也被他赶出去。他和所有的亲戚都没有来往，也不要朋友。他一天到晚把门关起来，墙壁下面挖个洞，然后他弟弟每天从洞那儿送饭给他。他不出去见人也不开门，吃完又把饭从洞里送出去。”
041.彼以熊来，吾以熊往.txt	9		　　胡茵梦：“我问过他为什么这样，他说这叫自囚的艺术。”
041.彼以熊来，吾以熊往.txt	13		　　胡茵梦：“这是他很深的孽障，他为什么要自囚，他说因为他对人性失望。”
041.彼以熊来，吾以熊往.txt	19		　　我一直以为“胡星妈”只是“爱财过命”的女士（有一次胡茵梦的爸爸胡赓年先生生病，住荣民医院，我去看他，送钱给他，他对我说：“人家只是爱钱如命，但因因的妈却爱钱爱得比自己的命还超过，所以是爱钱过命。”），看了她的谈话，才知道她不但是“星妈”，其实还是最有前瞻性的“编剧”——她天花乱坠出来的李敖闭关程度，其实正是我今天向往的境界。只是我不明白为什么“吃完又把饭从洞里送出去”？喂狗吗？这一段编剧，因为门缺恶犬，编得未免美中不足也！
041.彼以熊来，吾以熊往.txt	21	risk	　　还有，胡茵梦说我“反反国民党”是源自“对人性失望”，其实，若比照杰斐逊模式，这种造反行径，实与“家有八十老母”有关。杰斐逊搞美独，造英国的反，史学家已查出“大部分起因于他对母亲所怀有的憎恨”。杰斐逊对人说，如果时光倒流，他重活一次，他愿折寿，不再过与他母亲同住那二十五年，可见隐痛之深，古今中外一也！
041.彼以熊来，吾以熊往.txt	25	risk	　　你信中提到小文的事，目前除了静观其变，似别无良策，丘吉尔八九十岁时，还有酗酒闹事的高年女儿呢，何况小文年纪尚不更事，随她胡闹去吧。她在台湾念美国学校时，我就跟她开玩笑，我说：“你这样子胡闹的美国人！等你长大了，美国就亡国了！”如今她长大了，美国尚未亡，足见美国尚堪折腾。最近所谓党外人士纠众批李敖，罪状之一是不肯认同台湾，由李敖把女儿嫁到美国去可证，我真向往我有这种主婚的本领！（试问他们的女儿在哪里？好像也不在台湾吧？）我从没资格做father-in-law也，因为我乃father-out-law也，哈哈！
041.彼以熊来，吾以熊往.txt	27	risk	　　听说胡茵梦上次去美，下榻你家；你这次来台，不该住花园新城，实应下榻她家，才够意思。既住花园新城，该去看看你老同学王剑芬，听听她的一面之词。王剑芬欠我钱，我追讨，她说给了萧孟能，结果被刘会云代为把他们双双告进法院，王剑芬、萧孟能都被判了刑；萧孟能又欠萧太太钱，又被告进法院，王剑芬家被查封，我代为执行，除依法留下一桌一床外，全部席卷而去，最后搬沙发时，我还说：“孟能、剑芬，现在免费让你们坐五分钟，要坐快坐，再不坐就没机会了。”此事以后，王府重新装修，听说家具都改为嵌入墙里的（all builtins），下次如再去，除非找爆破大队，恐无他法矣！剑芬前一阵子又考取了台视基本编剧，我情报准确，立刻派人找法院去查扣她薪水，她只好离开台视（留出名额，应由“胡星妈”递补才是）。总之，魏廷朝说得好：“李敖是最可靠的朋友，也是最难缠的敌人。”世之不信斯言者，有如此“萧”！（此“箫”最近把《文星》复刊，我又演出查封戏，结果六十坪房子，里面贴了五十九张封条。当然要玉成他把《文星》办下去，所以全部家具都可照用不误，只是件件上有封条耳！）
041.彼以熊来，吾以熊往.txt	33		　　〔附记〕写这封信后三年多，李老太倦游美国、大陆，还是回到台湾了。她觉悟到还是儿子最好，余生要跟儿子住在一起。足证胡老太诬指她被儿子赶出去之说，全是造谣。相对的，胡老太和胡茵梦母女二人倒是分开了，只不知谁赶谁而已。
042.神龙见尾不见首.txt	5		　　来信说收到我的战斗性隐居信后“颇觉意外”，“但知吾兄一向高深莫测，所以我不准备问你：‘为什么？’我猜测：纵使问了，你也不说。是否？”老兄“颇觉意外”，自属意中，只以老兄出狱未久，二十年在牢，对我之性好闭关，所知略逊其他友人也，其他友人则见怪不怪。昨晚还收到“林小鱼”的信，信中说：“闭关都好吗？万一不想自闭，就赶紧出来吧，我们不会笑你的。”可见其他友人已何等习惯于我的“高深莫测”而视为故技矣！
042.神龙见尾不见首.txt	7		　　在其他朋友视为故技的当儿，我想起海涅（Heinrick Heine）那首《只要等一等》：
042.神龙见尾不见首.txt	17		　　我心里为之窃笑，我自言自语：这回“大丈夫说不出来，就不出来”，一定要使他们“失败”——朋友的“失败”才是我的成功，妙哉妙哉！
042.神龙见尾不见首.txt	19	risk	　　二十年前，陈诚跟我说：“我们了解：共产党的失败，并不就是国民党的胜利。”今天回想：国民党中如陈诚者觉悟到敌人的失败并不就是自己的成功，而我却觉悟到朋友的“失败”才是自己的成功，我真技胜一筹呢！
042.神龙见尾不见首.txt	21		　　老兄说我战斗性隐居，原因问了我也不说，其实不然。现在试说一个。有一次，牛顿（Isaac Newton）请朋友下馆子，点好菜，牛顿忽然想起家中有陈年老酒，何不取来助兴，于是要朋友等在店里，他回家去拿。不料那朋友左等右等，主人却没影了。后来才知道此牛半路上灵感顿来，在书桌边研究起宇宙大道理，什么朋友，早忘得一干二净了。
042.神龙见尾不见首.txt	23		　　我比牛顿高明的是：第一，在请朋友下馆子时候，保证不回家——因为我根本不喝酒！第二，我在书桌边也不忘记朋友，但唯恐忘记，馆子还是免下了。
043.李氏理想，张氏实行.txt	9		　　8月22日午饭那次，我一再离席，最后一次离席之际，你等不及，先走了，真抱歉、真抱歉。周公“一沐三握发、一饭三吐哺”，我却一饭三离席，其忙固不在周公之下，孔子久不梦周公，一定是忙得自己变周公了，还梦周公干嘛！
043.李氏理想，张氏实行.txt	11	risk	　　多谢你转钱给平景，他正陪我家老太在“故国神游”、在“京华烟云”，老太这次可以见到阔别近四十年的亲妹妹，真是人间悲欢离合的大场面，拜国民党之赐也！
043.李氏理想，张氏实行.txt	23		　　我曾向“拿武士刀的人”说：“这回不准我卖牛肉面，承你们先打招呼给我，我很‘感谢’。否则的话，等我买好了锅碗瓢盆之类，你们又像对付我印书一样的，卡车开来，抢了就跑，那我岂不更惨了？所以，这一回，我要‘感谢’你们！”
043.李氏理想，张氏实行.txt	25	risk	　　至于我的近况，可转告他们不必问，问了就是傻瓜。难道他们还不能想象吗？看看被迫害的苏联自由作家，看看被迫害的大陆上自由作家，不就十足可以想象我的处境了吗？国民党有它“皇恩浩荡”的一面，就是还允许一些特殊的异己有不说话的自由；在这么点可怜的自由下，我也就以无言的抗议做回敬。李敖不是投降的人，我仍孤单一人在抗议中。我个人所受的压力和遭遇的困境，非局外人所能想象，又加以我的做工及外场极好，潇洒轻快，更非耳食之徒所能测我浅深。在没坐牢的人中，大概只有殷先生能知此中苦味，步正兄，你以为如何？
043.李氏理想，张氏实行.txt	31	risk	　　《台湾政论》停刊之后，我们几个工作人员面临何去何从的切身问题。尤其是黄华，自从出狱之后，几乎没有什么就业机会。长久以来我就有个抱负，认为难道知识分子丟掉笔杆、离开讲坛就不能谋生吗？我觉得知识分子同样可以卖面维生，不必仰人鼻息，在恶劣的情势下仍能保住道德情操。卖面这个念头早就有人提过，《文星》关门时李敖曾说要卖牛肉面，但他没真的去做。因此，我想尝试看看，如果成功的话，就能开创知识分子处变之计。能写文章就写，不能的话何以不能卖面？当《台湾政论》被封闭之后，张金策比较没有经济上的顾忧，他打算回礁溪养鳗鱼。于是我和黄华一起商量开面店。决定之后，费了一番工夫与时间，才在西门町找到一个地方。以《台湾政论》剩下的一点钱，再向亲戚、朋友、党外人士挪借，终于用十几万块钱把这个店顶下来，挂了一个“相见小吃”的招牌。……
043.李氏理想，张氏实行.txt	35		　　但是过了几个月，情况开始变化，黄华连续被警察叫去问话，黄华的侄儿也被叫了去，气氛愈来愈不对劲。到了6月、7月发觉生意开始不好了，百思不得其解。后来隔壁理发店、美容院的小姐偷偷告诉我们，常有陌生人跟她们搭讪，说这家店的人有问题，最好不要去吃，否则会惹上麻烦。接着，房东也紧张兮兮地告诉我们，说经常几天之内就来查一次户口，弄得他们心神很不安，因为十几年都没人来查过。后来，我们发觉经常来的顾客也渐渐不再光顾了。我们非常卖力地在做，排骨饭、排骨面都还有点名气，生意理应愈来愈好，但反常的是愈来愈清淡。
043.李氏理想，张氏实行.txt	39		　　“相见”除了早期的收支相抵之外，7月以后，生意很差，到关门总共亏了四五十万。说来可惜，我原先的构想是想树立知识分子“处常”与“处变”的谋生之道，结果失败了。当然，这次的失败掺入太多个人无法预期和控制的因素，但从将近一年的卖面生涯中，也获得了不少经验。只要有机会、有资金，我相信我还是愿意再开一次小吃店。
