source_file	line	context
023.行走在地雷上（李明德）.txt	51	夫事未有不生于微而成于著。圣人之虑远，故能谨其微而治之；众人之识近，故必待其著而救之。治其微则用力寡而功多；救其著则竭力而不能及也。易曰：“履霜坚冰至”，书曰：“一日二日万岁”，谓此类也。
023.行走在地雷上（李明德）.txt	53	“履霜坚冰至”典出“易”坤卦初六，以履霜（踩到微霜）而知坚冰至（知道坚厚的冰将至）来表示一切世变，皆由渐而积，由微至著，用通俗的话来说，就是“见微知著”，也就是鲁迅所说的“于无声处听惊雷”。温公引“履霜”，就是表明《资治通鉴》的“鉴”在于“知微”。《资治通鉴序》（宋神宗所赐序言，也就是柏杨认为“中国文化史上最传奇的一篇序文”）曰：“……至于荒坠颠危，可见前车之失；乱贼奸宄，厥有履霜之渐。诗云：‘商鉴不远，在夏后之世。’故赐其书名曰《资治通鉴》，……”柳诒徵在《国史要义》中发挥这层意义：“治史所得，在能知几，非惟就已往之事，陈述其变已也。”（史识第六）总结来看，“事未有不生于微而成于著”，就是强调“慎始”“识微”“知几”。“几”就是“几微”，就是“事之初萌”。温公《通鉴》上限断于周威烈王二十三年“初命晋大夫魏斯、赵籍、韩虔为诸侯”，就是强调“三晋之列于诸侯，非三晋之坏礼，乃天子自坏也！”胡三省注曰：“此温公书法之所由。”
023.行走在地雷上（李明德）.txt	55	这一小段文字，柏杨又是如何理解的呢？为了清楚解释起见，我们将柏杨的白话翻译全部抄录下来，看看“不把‘曰’译成‘说’”的译法，是如何清除“微”“著”这种小地雷：
023.行走在地雷上（李明德）.txt	61	我们虽然十分赞成替古籍做笺注，但希望不要贸然将事，一定要由受过严格学术训练的学者出任，千万不要以为能写杂文就可以翻译古籍、撰写历史了。中国一向有“注疏之学”的传统，笺注有时比自著一书还难，所谓“著书不易，笺书尤难。”（清杭世骏语）“著书难，注书更难。”（清黄本骥语）要把古籍译成语体文，并做全盘评价，其难更在注疏之上。
023.行走在地雷上（李明德）.txt	63	站在解释学的立场，对于古籍的掌握，必然得通过四个层次，从认识、到了解、到批判、到评价，是好几次质的飞跃，也就是运思层次的提升。如果认识上就犯了错误或有了偏差，要想取得适当的了解，都大有问题，何况批判，更遑论评价了。从这个基点出发，我们发现柏杨连“认识”这一关都不能通过，那更不必讨论“认识”之后的诸层次了。所以他“邯郸学步”式的“柏杨曰”，自然沦为无稽之论。
023.行走在地雷上（李明德）.txt	65	《柏杨版资治通鉴》第一册（初版）出版于1983年9月1日，依照《柏杨序》所说的“每月出版一册”，所以到笔者写此文的1985年9月中旬，应当至少出满二十四册了。以原典第一册开宗明义“臣光曰”的一千字，与《柏杨版》对照，柏杨完全没有弄清楚司马温公到底“曰”了什么。上面列举出的二百字，是错到匪夷所思的地步，足以判定柏杨走在地雷上，只有炸死一途。论者或以区区一千字就下论断，不够公允，西谚的一句话说得好：“一个蛋只要吃一口，就可以知道是好蛋还是臭蛋。”更何况这一千字相当于温公《通鉴》的自序，是明“其所以作之指”（按：娄坚重刻《白氏长庆集》曰：“序者，叙所以作之指也。”）充分发挥温公的历史哲学与政治哲学，知他罪他，以此为据。
023.行走在地雷上（李明德）.txt	67	《柏杨版资治通鉴》当然不可能只有笔者摘出的错误，如有余暇，当再写续篇。
024.一本不了解原著的译作（孙国栋）.txt	3	——评《柏杨版资治通鉴》
024.一本不了解原著的译作（孙国栋）.txt	7	《资治通鉴》是我国史学上一部不朽巨著，我粗涉史学，当然要读《通鉴》。《通鉴》的行文平实流畅，其实并不难读，不过对于现代青年，可能会觉艰深。听说柏杨先生以现代语翻译《通鉴》，私心窃喜，以为必有益于史学。可惜我远居海外的小城，此城连中国书店都没有，深以不能先睹此现代语的《通鉴》为恨。大约一年前，在《明报月刊》读到李明德先生评论柏杨翻译之误，把同一意义的“器”字，误译成三种不同的词语。李先生的文章十分精到。后来又读到朱启华先生投函《明报月刊》为柏杨先生辩护。我很想找李先生的文章来对证，不料我搬家时把李先生的文章遗失了，心中颇觉怅怅。最近由香港寄来《柏杨版资治通鉴》几册，读后感慨甚多，不禁写下这篇短文，指出柏杨先生翻译的错误。学术是社会的公器，非批评攻错不能进步，谅柏杨先生不以为罪。
024.一本不了解原著的译作（孙国栋）.txt	11	柏杨先生的译文最基本的大病在于对原作者的思想与感情全无了解，同时误认司马光的主观意见，只表现于《通鉴》的议论中（见《柏杨序》），与史事的叙述不相涉。殊不知学术是生命的表白，尤其一本巨著，必处处贯注作者的真生命。所以从来翻译巨著的人，在下笔之先，必虚心地去了解原作者的思想与感情，然后下笔。纵然对原作者的思想未能全部同意，亦必有相当程度的尊敬与同情。不然又何必译他的著作呢？柏杨先生一面称《通鉴》为价值连城之作，而一面又极诋司马光的为人，说司马光关心官僚系统和大地主的利益远超过关心人民的利益（见第一册第十页），又说司马光“只有强烈的维护既得利益阶层的奴性”（见第一册第十三页）。于是他把《通鉴》的议论和叙事分为两橛，好像两者全不关连，这是对《通鉴》的修撰过程一无所知之故。
024.一本不了解原著的译作（孙国栋）.txt	13	《通鉴》的修成分为三阶段。第一阶段先修丛目——把各书的史料按年月日汇集，考订其异同真伪；第二阶段修长编——这是《通鉴》的初稿；第三阶段将长编笔削成现在的《通鉴》。在第一及第二阶段司马光请刘恕、刘邠、范祖禹三位史学家助修，第三阶段则完全由司马光一人执笔，对史料的取舍详略，用词的轻重斟酌，皆出司马光一人的主意。譬如唐代部分，长编六百余卷，司马光裁定为八十一卷。可见司马光对史料取舍笔削之严。范祖禹是唐代部分的主要助手，他与司马光的意见不尽相同，遂另撰《唐鉴》一书。
024.一本不了解原著的译作（孙国栋）.txt	15	又如《通鉴》托始于周威烈二十三年，刘恕就提出质疑，司马光详为解释。历史上一些有名的史事，如屈原怀沙自沉，商山四皓之羽翼太子、严光之足加帝腹、姚崇之十事开说等，司马光或以为无关治道，或以为不足取信，都加以裁略。而于一些小事件如吴起舟中的议论，魏文侯不失虞人之约等，司马光认为与治道有关，均加以采录，可见《通鉴》自始至终，无论议论与叙事，均贯注着司马光的思想与精神。不了解司马光的思想与精神，要翻译好《通鉴》，根本不可能。
024.一本不了解原著的译作（孙国栋）.txt	17	司马光述《通鉴》的取材以“关国家的盛衰，系生民之休戚，善可为法，恶可为戒者”为标准，现在复按二百九十四卷《通鉴》，他并没有谎言。我们再看司马光修《通鉴》的整个过程，如果不是怀抱一个极庄严的使命感，是万万做不到的。司马光念修《通鉴》始于仁宗嘉佑年间（一零五七——一零六三年），到英宗时已修成《通鉴》前八卷，名曰《通志》，连呈英宗，得英宗的赞助令他继续编修（一零六六年），从此他全心致力这本巨著。至神宗元丰四年（一零八一年）司马光年六十三，患病，仍力疾从事。元丰七年（一零八四年）他六十六岁，完成。但他感觉太繁重，于是再撰《通鉴目录》三十卷，将《通鉴》精要之语载入，无异于《通鉴》的撮要。当《通鉴目录》完成后，他又觉得《目录》太简，于是再著《举要历》八十卷，以求繁简适中，仍是力疾成书。到了元祐元年（一零八六年）他六十八岁，再上最后一部书《稽古录》二十卷，司马光即于是年九月病逝。自《通鉴》完成之后两年，他在病中再成三书以羽翼《通鉴》，如果司马光没有一番极庄严的使命感，能够如此么？当神宗实行新法之际，王安石因受韩琦的批评，一度卧家求退。神宗一面仍行新政，一面命司马光为枢密副使（副宰相），司马光以神宗不肯废除新政，于是不接受枢密副使，他说：“陛下用臣，盖察其狂直，庶有补于国家，若徒以禄位荣之，而不取其言，是以天官私其人也；臣徒以禄位自荣，而不能救生民之患，是盗窃名器以私其身也。”司马光的清操为如何！
024.一本不了解原著的译作（孙国栋）.txt	19	后来神宗死，司马光于哲宗元佑元年（一零八六年）为尚书右仆射门下侍郎（宰相），他废除新政，这时他的病已深，仍力疾从事，躬亲庶务，不舍昼夜，“病革，不复自觉，谆谆如梦中语，然皆朝廷天下事。”（见《宋史》本传）是年九月死。真可谓鞠躬尽瘁，死而后已。我们读《宋史》，在当时朝廷中，最伉直敢言，对君主及权贵，敢于批龙鳞、蹈虎尾，卓立不群的，无过于范仲淹和司马光，这是维护既得利益阶层的奴性吗？
024.一本不了解原著的译作（孙国栋）.txt	21	柏杨先生屡次提到司马光反对熙宁新政认为是司马光最大的恶迹。殊不知北宋时，朝廷诸人对国势之衰危有两种不同的见解：一种认为毛病在于法制不善，挽救之道在改变法制。代表人物是王安石；一种认为弊病不在法制不善而在官场之腐败，纲纪之废弛，挽救之道在整饬官常，代表的人物是司马光。究竟两者孰是孰非，这是宋史上一大问题，很不易论断。但无论如何，司马光反对新法必不是为了保护士大夫的既得利益。倘使司马光竟真如柏杨先生所指，则《通鉴》不过为一部充满自私与奴性的作品而已，不值得柏杨先生费神去翻译。柏杨先生还自誓说：“不但忠于原文……还要发挥神韵。”（见《柏杨自序》）可怜，柏杨先生对原作者的认识如此浅薄，对原作者修书的用心全无契会，他能传达出原作者的精神而发挥神韵吗？充其所至，不过就文字表面，浮光掠影，把行文浅化些，纵使文笔活泼，终是没有灵魂的躯壳，说到忠于原作，能够吗？能够吗？
